user_id,recency,total_trips,total_spend,avg_spend,avg_surge,total_tip,avg_tip,avg_rating_given,loyalty_status,city,avg_distance,avg_duration,active_days
R09638,6,21,305.11,14.52904761904762,1.0952380952380953,8.8,0.41904761904761906,4.9,Gold,Lagos,4.215279692594168,26.0,354
R09639,31,25,408.83,16.3532,1.212,23.3,0.932,4.3,Gold,Nairobi,4.141820503107264,31.12,328
R09640,7,20,323.93,16.1965,1.1400000000000001,5.94,0.29700000000000004,4.8,Silver,Cairo,3.4657147016958056,32.5,347
R09641,4,17,277.58,16.328235294117647,1.1588235294117646,9.09,0.5347058823529411,4.4,Bronze,Lagos,3.888944797655256,29.352941176470587,345
R09642,2,22,376.06,17.093636363636364,1.1590909090909092,4.45,0.20227272727272727,4.2,Bronze,Lagos,4.346947251502143,35.68181818181818,359
R09643,90,15,203.37,13.558,1.1,1.4100000000000001,0.09400000000000001,4.6,Bronze,Nairobi,4.571654159493096,31.4,252
R09644,49,22,390.2,17.736363636363635,1.2227272727272727,6.0,0.2727272727272727,4.5,Bronze,Lagos,4.17534239285076,26.681818181818183,305
R09645,1,19,250.98000000000002,13.209473684210527,1.0578947368421054,13.31,0.7005263157894737,4.1,Gold,Cairo,3.397528240861148,36.05263157894737,346
R09646,20,21,310.07,14.765238095238095,1.1523809523809523,11.4,0.5428571428571429,3.3,Bronze,Nairobi,4.231173993264103,34.095238095238095,345
R09647,13,25,373.64,14.945599999999999,1.12,2.74,0.1096,4.4,Silver,Lagos,4.245662178088269,33.56,349
R09648,15,24,393.72,16.405,1.1041666666666667,12.149999999999999,0.50625,4.1,Silver,Nairobi,4.313003035093624,32.375,313
R09649,7,16,278.42,17.40125,1.1625,6.54,0.40875,4.6,Gold,Lagos,4.581335471676305,32.3125,327
R09650,18,19,316.05,16.63421052631579,1.236842105263158,2.8699999999999997,0.15105263157894736,3.8000000000000003,Bronze,Lagos,4.31459257806287,36.78947368421053,341
R09651,3,21,339.95,16.188095238095237,1.2,4.03,0.1919047619047619,4.7,Bronze,Lagos,4.057658457187486,40.57142857142857,358
R09652,7,20,309.15,15.4575,1.045,9.370000000000001,0.4685,4.1,Bronze,Nairobi,4.2874430310461875,32.6,349
R09653,3,22,364.99,16.590454545454545,1.2227272727272727,10.950000000000001,0.4977272727272728,4.3,Bronze,Cairo,4.388400114847712,32.95454545454545,353
R09654,21,25,377.51,15.1004,1.124,28.07,1.1228,5.0,Platinum,Lagos,3.968384045338918,32.76,325
R09655,33,17,293.76,17.28,1.1294117647058823,2.48,0.14588235294117646,4.7,Silver,Lagos,4.525606405787291,26.58823529411765,283
R09656,17,24,388.15000000000003,16.17291666666667,1.1708333333333334,12.93,0.53875,4.6,Bronze,Lagos,4.5795378989329,31.833333333333332,339
R09657,5,16,217.56,13.5975,1.0625,10.45,0.653125,4.4,Bronze,Cairo,4.090296247426125,32.375,346
R09658,39,15,227.71,15.180666666666667,1.2133333333333334,5.25,0.35,3.9,Bronze,Lagos,4.0407834923222525,29.4,313
R09659,3,31,465.99,15.031935483870969,1.1612903225806452,17.15,0.5532258064516129,5.0,Bronze,Cairo,3.814924303551609,30.451612903225808,362
R09660,3,23,387.78,16.86,1.1304347826086956,11.39,0.49521739130434783,5.0,Bronze,Cairo,3.920536691115199,31.47826086956522,359
R09661,35,22,341.04,15.501818181818182,1.1727272727272728,4.07,0.18500000000000003,4.1,Bronze,Cairo,3.8889840892460814,33.63636363636363,329
R09662,15,22,325.64,14.80181818181818,1.1772727272727272,11.67,0.5304545454545454,4.8,Bronze,Nairobi,4.572989142277397,32.45454545454545,333
R09663,4,28,513.49,18.33892857142857,1.217857142857143,11.95,0.42678571428571427,4.0,Silver,Cairo,4.013274904206502,31.0,360
R09664,5,18,243.78,13.543333333333333,1.1111111111111112,4.3100000000000005,0.23944444444444446,4.4,Bronze,Cairo,4.367371313995057,33.111111111111114,300
R09665,4,25,314.96999999999997,12.598799999999999,1.0959999999999999,5.46,0.2184,4.0,Bronze,Cairo,3.9662402989459262,28.96,310
R09666,9,25,408.3,16.332,1.1840000000000002,6.859999999999999,0.2744,4.8,Bronze,Nairobi,4.3073197183226615,29.52,353
R09667,10,13,206.59,15.891538461538461,1.0692307692307692,3.8099999999999996,0.29307692307692307,4.8,Bronze,Lagos,4.0257941812526585,33.30769230769231,348
R09668,6,20,266.51,13.3255,1.1,6.430000000000001,0.3215,4.3,Bronze,Nairobi,4.358964928511827,28.4,356
R09669,2,14,210.4,15.028571428571428,1.1071428571428572,5.590000000000001,0.39928571428571435,4.5,Bronze,Lagos,3.320398211288117,31.785714285714285,361
R09670,6,23,353.47,15.36826086956522,1.1521739130434783,10.56,0.45913043478260873,5.0,Silver,Cairo,4.863270482988425,29.695652173913043,349
R09671,12,25,414.21000000000004,16.5684,1.112,4.16,0.1664,4.2,Bronze,Nairobi,3.90900020027177,33.44,350
R09672,32,17,258.75,15.220588235294118,1.1588235294117646,5.970000000000001,0.3511764705882353,4.3,Silver,Lagos,4.799918120059311,37.8235294117647,318
R09673,20,22,367.34000000000003,16.69727272727273,1.1500000000000001,21.39,0.9722727272727273,3.9,Silver,Lagos,4.512629760901974,29.318181818181817,323
R09674,26,19,296.08,15.583157894736841,1.2105263157894737,6.83,0.35947368421052633,4.6,Bronze,Cairo,4.170355165168545,33.1578947368421,331
R09675,35,13,176.81,13.600769230769231,1.1,2.33,0.17923076923076925,4.5,Bronze,Lagos,3.7470394668633764,32.92307692307692,280
R09676,21,19,261.83,13.780526315789473,1.1526315789473685,14.96,0.7873684210526316,4.2,Gold,Lagos,3.3973374794956777,28.94736842105263,338
R09677,32,18,264.85,14.71388888888889,1.0611111111111111,12.51,0.695,4.4,Gold,Nairobi,3.6081726737875286,26.77777777777778,332
R09678,4,27,426.05,15.77962962962963,1.1185185185185185,12.01,0.44481481481481483,5.0,Gold,Cairo,3.9661960871900153,29.555555555555557,328
R09679,23,23,366.22,15.922608695652174,1.1608695652173913,19.25,0.8369565217391305,4.6,Gold,Lagos,4.284667804148322,30.304347826086957,290
R09680,3,22,356.46000000000004,16.202727272727273,1.1727272727272728,8.23,0.3740909090909091,4.5,Bronze,Lagos,4.281403807767269,33.81818181818182,350
R09681,13,23,324.8,14.121739130434783,1.1434782608695653,8.58,0.3730434782608696,4.3,Bronze,Lagos,3.5165717221741124,36.65217391304348,314
R09682,58,16,221.14,13.82125,1.0125,2.01,0.125625,4.8,Bronze,Cairo,4.121749249927557,25.3125,291
R09683,55,15,229.72,15.314666666666666,1.0866666666666667,6.3,0.42,4.2,Silver,Lagos,4.17243115365279,26.266666666666666,292
R09684,43,19,284.45,14.971052631578948,1.2052631578947368,7.43,0.3910526315789474,4.4,Bronze,Cairo,3.6054443146924573,28.894736842105264,307
R09685,28,20,331.66,16.583000000000002,1.1800000000000002,8.58,0.429,3.8,Bronze,Nairobi,4.356730208300279,36.6,301
R09686,27,24,308.37,12.84875,1.1166666666666667,20.47,0.8529166666666667,3.6,Gold,Lagos,4.269387969451034,29.833333333333332,322
R09687,1,25,353.86,14.1544,1.092,9.549999999999999,0.38199999999999995,4.4,Silver,Lagos,4.138599797479373,27.28,365
R09688,6,27,436.85,16.17962962962963,1.274074074074074,5.07,0.1877777777777778,3.5,Silver,Lagos,4.443118377026715,35.55555555555556,320
R09689,18,23,324.76,14.12,1.126086956521739,9.620000000000001,0.4182608695652174,4.4,Silver,Cairo,4.7387078579927975,39.30434782608695,317
R09690,8,16,247.98,15.49875,1.1875,8.11,0.506875,3.7,Bronze,Nairobi,4.346891364898613,32.5625,356
R09691,56,18,294.78,16.376666666666665,1.1944444444444444,0.65,0.036111111111111115,3.9000000000000004,Bronze,Lagos,4.719278441867124,40.22222222222222,308
R09692,29,24,360.18,15.0075,1.1291666666666667,11.15,0.46458333333333335,4.5,Silver,Lagos,4.546994277584331,34.291666666666664,306
R09693,7,11,175.43,15.94818181818182,1.0363636363636364,2.2,0.2,4.7,Bronze,Cairo,4.43467185569752,36.45454545454545,351
R09694,80,14,248.39,17.742142857142856,1.1785714285714286,1.3900000000000001,0.0992857142857143,4.2,Bronze,Nairobi,3.8689263863876797,30.0,257
R09695,2,26,436.03999999999996,16.77076923076923,1.1730769230769231,26.78,1.03,3.8999999999999995,Gold,Nairobi,4.338472471000943,31.96153846153846,347
R09696,2,21,335.56,15.97904761904762,1.180952380952381,14.84,0.7066666666666667,3.3999999999999995,Bronze,Lagos,4.574919463012982,31.714285714285715,336
R09697,2,22,331.28999999999996,15.058636363636362,1.1136363636363635,5.63,0.2559090909090909,4.5,Bronze,Nairobi,4.446757904087194,34.36363636363637,322
R09698,11,19,255.57999999999998,13.45157894736842,1.1631578947368422,13.399999999999999,0.7052631578947368,4.3,Silver,Cairo,4.216933560804803,32.421052631578945,353
R09699,7,17,264.18,15.540000000000001,1.0588235294117647,2.33,0.13705882352941176,4.5,Bronze,Lagos,4.949548308828476,36.11764705882353,316
R09700,6,27,427.39,15.829259259259258,1.1222222222222222,14.45,0.5351851851851852,5.0,Bronze,Nairobi,4.107906451410038,31.51851851851852,356
R09701,24,25,380.69,15.2276,1.192,8.42,0.3368,5.0,Bronze,Cairo,4.093589266517495,33.44,341
R09702,49,19,350.96999999999997,18.472105263157893,1.105263157894737,19.17,1.0089473684210528,4.5,Bronze,Cairo,4.078522039641385,27.736842105263158,302
R09703,4,27,390.78000000000003,14.473333333333334,1.1962962962962962,27.79,1.0292592592592593,4.1,Silver,Nairobi,4.1640968949199095,30.59259259259259,360
R09704,12,18,255.03,14.168333333333333,1.0666666666666667,4.48,0.2488888888888889,3.3,Silver,Cairo,4.748300109815718,32.55555555555556,339
R09705,89,16,251.51,15.719375,1.13125,5.010000000000001,0.31312500000000004,5.0,Bronze,Cairo,4.489937860488576,32.5,264
R09706,47,20,296.96,14.847999999999999,1.09,11.41,0.5705,4.4,Silver,Nairobi,4.193309680660041,30.0,302
R09707,7,20,290.62,14.531,1.115,9.51,0.4755,3.8,Bronze,Cairo,4.092653849807097,33.75,347
R09708,9,19,295.7,15.563157894736841,1.1578947368421053,15.63,0.8226315789473685,4.3,Bronze,Cairo,4.178099657832445,34.89473684210526,344
R09709,38,25,350.09,14.003599999999999,1.064,13.64,0.5456,5.0,Bronze,Cairo,3.8842481291842774,36.0,323
R09710,19,25,390.71999999999997,15.628799999999998,1.084,5.84,0.2336,4.7,Silver,Lagos,4.289735505136354,33.28,301
R09711,21,22,344.18,15.644545454545455,1.1500000000000001,5.2,0.23636363636363636,5.0,Silver,Cairo,3.6549963746706,32.59090909090909,340
R09712,16,18,317.81,17.656111111111112,1.1277777777777778,13.01,0.7227777777777777,5.0,Bronze,Cairo,3.8948650916851864,33.111111111111114,345
R09713,9,26,362.72,13.950769230769232,1.169230769230769,9.209999999999999,0.3542307692307692,4.8,Bronze,Nairobi,4.071897718154769,26.46153846153846,344
R09714,24,11,178.75,16.25,1.0818181818181818,0.32,0.02909090909090909,5.0,Bronze,Nairobi,4.85768565689355,27.545454545454547,330
R09715,27,15,226.15,15.076666666666666,1.2266666666666666,4.52,0.3013333333333333,3.6,Gold,Cairo,4.12315680581826,36.53333333333333,331
R09716,76,9,122.64,13.626666666666667,1.0222222222222221,0.94,0.10444444444444444,3.7000000000000006,Bronze,Cairo,3.823172316767437,34.44444444444444,256
R09717,41,28,420.58,15.020714285714286,1.1821428571428572,18.02,0.6435714285714286,4.4,Platinum,Cairo,4.508400518040279,33.357142857142854,324
R09718,7,27,367.39,13.607037037037037,1.0814814814814815,7.79,0.2885185185185185,4.7,Silver,Nairobi,4.576339166078177,25.296296296296298,357
R09719,17,15,223.33,14.888666666666667,1.0866666666666667,14.89,0.9926666666666667,5.0,Gold,Lagos,4.284077998829627,40.86666666666667,328
R09720,4,22,386.24,17.55636363636364,1.0636363636363635,17.98,0.8172727272727273,4.1,Silver,Nairobi,4.3358134300723625,35.90909090909091,353
R09721,28,22,337.5,15.340909090909092,1.1500000000000001,11.31,0.5140909090909092,4.8,Bronze,Nairobi,4.5861629035070814,32.95454545454545,338
R09722,4,18,280.63,15.590555555555556,1.1666666666666667,13.31,0.7394444444444445,4.2,Platinum,Nairobi,3.255717583592095,31.38888888888889,350
R09723,27,15,192.8,12.853333333333333,1.1533333333333333,10.030000000000001,0.6686666666666667,4.6,Gold,Nairobi,4.608879438604294,44.06666666666667,334
R09724,2,21,352.18,16.77047619047619,1.2095238095238094,8.78,0.4180952380952381,4.7,Bronze,Lagos,4.243542537436707,21.714285714285715,361
R09725,18,11,166.15,15.104545454545455,1.1818181818181819,1.4600000000000002,0.13272727272727275,4.7,Silver,Lagos,4.644544541022543,32.36363636363637,338
R09726,20,16,218.5,13.65625,1.1375,4.57,0.285625,4.7,Silver,Cairo,4.165877913964344,32.6875,345
R09727,85,15,234.07,15.604666666666667,1.1466666666666667,7.319999999999999,0.48799999999999993,4.9,Silver,Nairobi,3.9333450974027775,27.733333333333334,278
R09728,8,22,339.49,15.431363636363637,1.1136363636363635,3.99,0.18136363636363637,3.6,Silver,Nairobi,4.443292457892742,29.227272727272727,341
R09729,3,14,206.81,14.772142857142857,1.1142857142857143,13.639999999999999,0.9742857142857142,3.7,Platinum,Nairobi,4.4261939507827766,34.857142857142854,319
R09730,35,17,253.39,14.905294117647058,1.1176470588235294,6.25,0.36764705882352944,4.7,Silver,Lagos,3.8761303384268557,34.470588235294116,291
R09731,13,26,449.19,17.27653846153846,1.2423076923076921,16.56,0.6369230769230769,4.4,Bronze,Nairobi,4.3225523548546185,31.115384615384617,335
R09732,32,16,248.85999999999999,15.553749999999999,1.14375,8.3,0.51875,3.9,Bronze,Lagos,4.603100374358831,34.75,316
R09733,8,25,339.08,13.5632,1.104,6.04,0.2416,3.9,Bronze,Cairo,3.311259327914796,35.92,349
R09734,14,20,282.14,14.107,1.115,10.52,0.526,4.5,Bronze,Nairobi,4.387130286160845,32.35,347
R09735,2,19,264.38,13.914736842105263,1.0789473684210527,17.07,0.898421052631579,3.9,Bronze,Nairobi,3.5051270730073383,35.26315789473684,331
R09736,11,19,296.85,15.623684210526317,1.1473684210526316,12.32,0.648421052631579,3.9,Bronze,Lagos,3.9905114353499442,30.31578947368421,353
R09737,58,16,215.28,13.455,1.075,3.9699999999999998,0.24812499999999998,5.0,Bronze,Lagos,4.201013256445214,23.8125,304
R09738,21,19,292.96,15.418947368421051,1.2,11.92,0.6273684210526316,4.2,Bronze,Cairo,3.5544167041134584,25.63157894736842,307
R09739,12,19,281.92,14.837894736842106,1.0894736842105264,9.98,0.5252631578947369,4.8,Bronze,Nairobi,4.322193544733712,33.10526315789474,351
R09740,7,17,268.75,15.808823529411764,1.0941176470588236,12.21,0.7182352941176471,4.6,Bronze,Cairo,4.262680788495406,36.23529411764706,329
R09741,24,13,175.73,13.517692307692307,1.0923076923076922,4.0,0.3076923076923077,5.0,Silver,Cairo,4.49355263297527,33.69230769230769,302
R09742,8,27,403.09,14.929259259259258,1.1555555555555554,12.58,0.4659259259259259,4.3,Bronze,Cairo,4.005278841753987,36.77777777777778,355
R09743,8,20,323.68,16.184,1.22,3.93,0.1965,4.1,Silver,Nairobi,4.73950773926275,34.35,356
R09744,10,16,245.19,15.324375,1.1375,7.109999999999999,0.44437499999999996,4.7,Bronze,Cairo,3.970966740431162,26.5625,354
R09745,24,19,331.66,17.455789473684213,1.2157894736842105,1.83,0.09631578947368422,5.0,Bronze,Lagos,4.542086227926348,34.94736842105263,283
R09746,22,14,197.54,14.11,1.0714285714285714,2.73,0.195,4.5,Bronze,Nairobi,4.74401891225404,38.285714285714285,325
R09747,26,17,295.04,17.35529411764706,1.2470588235294118,19.169999999999998,1.1276470588235292,3.8,Gold,Lagos,4.491533972276898,38.1764705882353,334
R09748,11,25,372.58,14.9032,1.156,7.15,0.28600000000000003,5.0,Silver,Cairo,4.049508956181585,32.68,329
R09749,58,13,212.78,16.36769230769231,1.169230769230769,7.85,0.6038461538461538,3.3999999999999995,Silver,Nairobi,4.233272900206151,23.692307692307693,241
R09750,7,23,353.45,15.367391304347825,1.173913043478261,8.57,0.3726086956521739,4.1,Silver,Nairobi,4.564632397876267,33.17391304347826,348
R09751,2,19,273.73,14.40684210526316,1.063157894736842,15.42,0.8115789473684211,4.4,Silver,Nairobi,4.615078447862693,34.63157894736842,336
R09752,25,18,239.31,13.295,1.1111111111111112,8.879999999999999,0.4933333333333333,4.1,Silver,Lagos,4.3116273602667645,28.333333333333332,340
R09753,6,12,207.94,17.328333333333333,1.2583333333333333,11.46,0.9550000000000001,5.0,Bronze,Cairo,4.013949098186267,28.583333333333332,353
R09754,8,19,285.25,15.013157894736842,1.1526315789473685,9.0,0.47368421052631576,4.4,Bronze,Cairo,3.8222509912099905,36.473684210526315,353
R09755,8,20,297.07,14.8535,1.105,17.35,0.8675,4.4,Bronze,Cairo,4.183823447580741,30.8,347
R09756,8,20,308.07,15.4035,1.155,7.76,0.388,4.0,Bronze,Nairobi,4.389563395160826,32.6,329
R09757,10,21,298.09,14.194761904761904,1.1,2.94,0.13999999999999999,4.7,Bronze,Lagos,4.778733712906726,33.19047619047619,355
R09758,16,15,218.9,14.593333333333334,1.1533333333333333,14.049999999999999,0.9366666666666666,3.9,Bronze,Nairobi,4.676514514737235,30.266666666666666,316
R09759,18,25,332.95,13.318,1.1320000000000001,22.32,0.8928,4.2,Gold,Cairo,3.8470490671336948,36.76,339
R09760,25,24,350.96999999999997,14.62375,1.0833333333333333,19.009999999999998,0.7920833333333333,4.5,Gold,Nairobi,4.0898067171975185,35.291666666666664,331
R09761,35,22,304.51,13.841363636363637,1.1045454545454545,4.6000000000000005,0.2090909090909091,4.5,Bronze,Cairo,3.8195433907878065,28.818181818181817,329
R09762,40,20,310.97,15.5485,1.19,2.74,0.137,4.4,Bronze,Lagos,4.256014543825507,33.6,287
R09763,12,17,235.37,13.84529411764706,1.1117647058823528,14.58,0.8576470588235294,3.6,Platinum,Lagos,3.989268221632447,35.0,313
R09764,4,32,491.28000000000003,15.352500000000001,1.125,8.89,0.2778125,4.1,Silver,Lagos,4.060543745476277,28.3125,343
R09765,6,24,313.61,13.067083333333334,1.0583333333333333,9.14,0.38083333333333336,4.9,Bronze,Nairobi,4.450996170549444,33.833333333333336,347
R09766,15,24,399.84,16.66,1.1416666666666666,15.799999999999999,0.6583333333333333,4.4,Platinum,Nairobi,3.3417336708100174,32.5,350
R09767,21,19,308.96,16.261052631578945,1.1263157894736842,10.79,0.5678947368421052,5.0,Bronze,Nairobi,4.409321468349058,34.36842105263158,338
R09768,16,19,294.74,15.512631578947369,1.1210526315789473,8.100000000000001,0.42631578947368426,5.0,Bronze,Lagos,4.618909746240374,32.21052631578947,346
R09769,5,13,232.1,17.853846153846153,1.123076923076923,5.13,0.3946153846153846,3.7,Silver,Lagos,4.341309874873275,28.615384615384617,355
R09770,36,17,230.0,13.529411764705882,1.0941176470588236,4.91,0.2888235294117647,4.3,Bronze,Lagos,4.971836172036921,32.470588235294116,311
R09771,15,21,327.6,15.600000000000001,1.180952380952381,4.16,0.1980952380952381,5.0,Bronze,Cairo,3.951534702956407,36.95238095238095,343
R09772,5,21,308.18,14.675238095238095,1.1333333333333333,12.49,0.5947619047619048,4.8,Silver,Cairo,4.357712454215565,29.666666666666668,323
R09773,21,16,257.05,16.065625,1.0375,6.34,0.39625,4.3,Bronze,Cairo,3.9747080480081247,26.9375,345
R09774,6,28,443.78,15.849285714285713,1.2678571428571428,4.8100000000000005,0.1717857142857143,4.0,Bronze,Cairo,4.676667029926695,36.07142857142857,354
R09775,32,16,260.7,16.29375,1.14375,15.79,0.986875,4.1,Silver,Lagos,4.261597865004052,25.5625,332
R09776,7,24,313.95,13.081249999999999,1.0958333333333334,12.08,0.5033333333333333,4.7,Bronze,Cairo,3.5920928887231285,34.541666666666664,357
R09777,18,17,245.13,14.419411764705883,1.0999999999999999,4.46,0.26235294117647057,4.3,Silver,Nairobi,3.930448535922906,29.470588235294116,319
R09778,4,17,277.29,16.311176470588236,1.1352941176470588,0.7000000000000001,0.0411764705882353,4.2,Bronze,Cairo,4.182142013312529,36.0,354
R09779,24,17,240.85,14.16764705882353,1.0411764705882351,5.08,0.2988235294117647,4.1,Silver,Nairobi,4.362632873962333,29.823529411764707,330
R09780,10,22,318.1,14.45909090909091,1.0909090909090908,13.030000000000001,0.5922727272727273,4.9,Bronze,Nairobi,4.5055242435318865,30.90909090909091,325
R09781,6,17,239.3,14.076470588235296,1.1058823529411765,0.99,0.05823529411764706,3.7,Bronze,Lagos,3.9789063207435107,35.588235294117645,354
R09782,9,23,364.64,15.85391304347826,1.2086956521739132,8.870000000000001,0.3856521739130435,3.8,Bronze,Lagos,4.685548638084092,33.608695652173914,355
R09783,25,16,278.23,17.389375,1.18125,7.999999999999999,0.49999999999999994,3.5,Silver,Cairo,4.149874238323616,32.0,258
R09784,12,18,260.85,14.491666666666667,1.1277777777777778,7.279999999999999,0.4044444444444444,4.3,Bronze,Cairo,4.309699671986464,32.388888888888886,350
R09785,20,20,271.71000000000004,13.585500000000001,1.0699999999999998,29.22,1.4609999999999999,4.0,Gold,Cairo,4.434297072688043,33.35,302
R09786,15,22,340.41,15.47318181818182,1.0999999999999999,17.44,0.7927272727272728,5.0,Gold,Cairo,4.07080504491394,33.22727272727273,339
R09787,53,17,252.63,14.860588235294117,1.211764705882353,7.53,0.4429411764705882,3.6,Gold,Cairo,4.019404104464925,29.235294117647058,310
R09788,2,27,421.2,15.6,1.1444444444444444,24.22,0.897037037037037,4.7,Gold,Lagos,3.627797953401281,34.148148148148145,363
R09789,5,22,358.34999999999997,16.28863636363636,1.1954545454545455,3.06,0.1390909090909091,3.7,Bronze,Cairo,4.0362188358110345,31.90909090909091,334
R09790,39,18,287.39,15.966111111111111,1.1,6.62,0.36777777777777776,5.0,Bronze,Lagos,4.2671609575479685,35.22222222222222,324
R09791,19,18,244.78,13.598888888888888,1.0777777777777777,1.3800000000000001,0.07666666666666667,5.0,Bronze,Cairo,3.5909767177487146,32.05555555555556,334
R09792,15,19,227.15,11.955263157894738,1.068421052631579,3.23,0.17,4.3,Silver,Nairobi,5.034117848157861,20.57894736842105,223
R09793,7,19,334.63,17.612105263157893,1.1421052631578947,10.48,0.5515789473684211,3.9,Silver,Nairobi,4.547854925298443,30.0,340
R09794,3,18,261.28,14.515555555555554,1.1388888888888888,7.12,0.39555555555555555,4.3,Bronze,Nairobi,4.267171513823753,31.61111111111111,362
R09795,10,18,281.81,15.65611111111111,1.2444444444444445,0.62,0.034444444444444444,4.5,Bronze,Nairobi,4.138838829929546,34.5,316
R09796,9,26,376.78,14.491538461538461,1.126923076923077,2.0900000000000003,0.0803846153846154,3.8999999999999995,Silver,Lagos,4.439524162091266,31.423076923076923,326
R09797,2,22,394.79,17.945,1.2363636363636363,9.08,0.4127272727272727,4.4,Silver,Cairo,3.9558760504402284,26.09090909090909,362
R09798,35,14,266.46999999999997,19.033571428571427,1.1857142857142857,23.39,1.6707142857142858,5.0,Gold,Nairobi,4.708755350967761,34.357142857142854,296
R09799,1,18,237.04,13.168888888888889,1.0444444444444445,8.48,0.47111111111111115,4.5,Bronze,Cairo,4.437051309242932,28.0,358
R09800,1,17,236.96,13.938823529411765,1.1588235294117646,11.92,0.7011764705882353,3.9,Bronze,Lagos,3.711645236405295,31.58823529411765,298
R09801,13,15,195.07,13.004666666666667,1.1266666666666665,1.3,0.08666666666666667,4.7,Bronze,Cairo,3.5739736469165138,37.13333333333333,345
R09802,9,18,289.84,16.10222222222222,1.1111111111111112,11.059999999999999,0.6144444444444443,4.8,Bronze,Lagos,4.370477136429943,31.333333333333332,338
R09803,2,17,223.57999999999998,13.151764705882352,1.1058823529411765,4.18,0.24588235294117644,4.0,Bronze,Cairo,4.243345313667758,30.058823529411764,310
R09804,8,20,344.47,17.2235,1.185,3.41,0.1705,4.6,Silver,Nairobi,4.339313377570903,36.15,353
R09805,1,16,225.26,14.07875,1.075,6.84,0.4275,3.9,Bronze,Nairobi,4.686291186793312,33.875,363
R09806,2,25,371.04,14.841600000000001,1.14,20.650000000000002,0.8260000000000001,4.3,Platinum,Nairobi,3.8042197586394435,22.24,353
R09807,5,26,391.46,15.056153846153846,1.1307692307692307,10.38,0.3992307692307693,4.9,Bronze,Nairobi,4.2531221996942925,35.15384615384615,309
R09808,34,26,432.71999999999997,16.643076923076922,1.169230769230769,12.24,0.4707692307692308,5.0,Gold,Lagos,4.425808665967287,32.5,322
R09809,6,21,326.39,15.542380952380952,1.119047619047619,8.02,0.38190476190476186,4.4,Silver,Lagos,3.153220430004893,27.0,351
R09810,26,22,323.78,14.717272727272727,1.1772727272727272,7.01,0.3186363636363636,4.1,Bronze,Lagos,3.90212680712167,28.59090909090909,334
R09811,9,23,337.32,14.666086956521738,1.0782608695652174,1.05,0.04565217391304348,4.4,Bronze,Nairobi,4.224772674707175,32.26086956521739,351
R09812,39,25,370.25,14.81,1.136,14.64,0.5856,5.0,Bronze,Nairobi,3.984343723230858,24.28,326
R09813,5,23,343.87,14.950869565217392,1.1347826086956523,2.78,0.1208695652173913,4.1,Silver,Nairobi,5.110223364195007,36.0,355
R09814,5,29,416.21999999999997,14.352413793103448,1.0999999999999999,9.1,0.3137931034482758,5.0,Bronze,Lagos,3.881273903822387,27.137931034482758,359
R09815,45,23,341.6,14.85217391304348,1.091304347826087,6.319999999999999,0.27478260869565213,4.1,Silver,Cairo,3.7252412479891537,37.69565217391305,318
R09816,23,14,188.53,13.46642857142857,1.1714285714285713,3.5300000000000002,0.25214285714285717,4.5,Bronze,Nairobi,4.235907585174737,38.5,316
R09817,13,18,263.85,14.658333333333335,1.2111111111111112,1.91,0.1061111111111111,5.0,Bronze,Lagos,5.03734246040241,34.77777777777778,309
R09818,12,15,219.52,14.634666666666668,1.1533333333333333,2.14,0.14266666666666666,3.8,Bronze,Cairo,4.467844125532669,30.466666666666665,343
R09819,4,15,216.86,14.457333333333334,1.22,6.49,0.4326666666666667,5.0,Silver,Cairo,3.477024491042996,32.46666666666667,338
R09820,38,22,312.76,14.216363636363637,1.1318181818181818,14.49,0.6586363636363637,4.5,Bronze,Lagos,4.272300189913827,31.636363636363637,317
R09821,6,29,451.5,15.568965517241379,1.1275862068965519,13.81,0.47620689655172416,4.3,Silver,Lagos,4.550130862688277,30.103448275862068,329
R09822,7,19,256.75,13.513157894736842,1.1631578947368422,7.2299999999999995,0.38052631578947366,4.9,Silver,Lagos,3.9281182283892617,32.63157894736842,355
R09823,6,24,359.19,14.96625,1.1541666666666666,3.96,0.165,3.9,Silver,Lagos,3.929953624192813,33.833333333333336,358
R09824,37,23,374.47,16.281304347826087,1.0782608695652174,20.99,0.9126086956521738,4.1,Gold,Cairo,3.4933289548700324,31.130434782608695,311
R09825,19,27,432.54,16.02,1.2,9.44,0.3496296296296296,3.9,Bronze,Nairobi,3.659921790397511,32.925925925925924,336
R09826,11,22,371.61,16.891363636363636,1.309090909090909,7.24,0.3290909090909091,5.0,Gold,Lagos,4.310597342597498,33.22727272727273,309
R09827,1,13,207.35,15.95,1.1,4.24,0.3261538461538462,4.7,Bronze,Lagos,4.1475683397929775,28.076923076923077,335
R09828,95,26,379.95,14.613461538461538,1.0230769230769232,24.4,0.9384615384615385,4.7,Bronze,Nairobi,4.333751481751472,34.26923076923077,262
R09829,44,19,283.33,14.912105263157894,1.1263157894736842,9.45,0.4973684210526315,4.2,Gold,Cairo,3.8415815002402516,33.63157894736842,321
R09830,3,20,334.8,16.740000000000002,1.105,2.3099999999999996,0.11549999999999998,3.6,Bronze,Nairobi,4.4820824036999785,29.4,346
R09831,22,21,292.52,13.92952380952381,1.138095238095238,18.18,0.8657142857142857,4.0,Silver,Lagos,4.487123188915875,32.857142857142854,333
